counter,email,phoneNumber,creditCard,deviceID,billingAddress,shippingAddress,transactionID,fraud,ipPrefix
2090,4924@gmail.com,585160406,5.50E+15,7499756-E32X-500,21731 FakeData Rd,13255 FakeData Rd,tx2090,0,448.446.136.250
2091,2594@gmail.com,774275600,5.83E+15,774575-E32X-500,13135 FakeData Rd,11217 FakeData Rd,tx2091,0,938.775.126.603
2092,2342@gmail.com,599493981,5.26E+15,7618232-E32X-500,16191 FakeData Rd,80791 FakeData Rd,tx2092,0,226.690.607.939
2093,5021@gmail.com,474356187,5.73E+15,6987930-E32X-500,62518 FakeData Rd,41141 FakeData Rd,tx2093,0,373.684.101.807
2094,5750@gmail.com,779507414,5.38E+15,9387493-E32X-500,13782 FakeData Rd,35567 FakeData Rd,tx2094,0,401.809.930.436
2095,1559@gmail.com,811017844,5.60E+15,141874-E32X-500,57034 FakeData Rd,88606 FakeData Rd,tx2095,0,258.877.174.594
2096,9535@gmail.com,487883558,5.24E+15,5726278-E32X-500,21646 FakeData Rd,22927 FakeData Rd,tx2096,0,614.599.638.223
2097,3178@gmail.com,432952979,5.71E+15,8437467-E32X-500,43652 FakeData Rd,50339 FakeData Rd,tx2097,0,196.497.870.88
2098,2036@gmail.com,455907630,5.22E+15,3688271-E32X-500,23464 FakeData Rd,12930 FakeData Rd,tx2098,0,219.307.571.546
2099,1617@gmail.com,768112897,5.81E+15,5935036-E32X-500,47233 FakeData Rd,18238 FakeData Rd,tx2099,0,867.785.204.919
2100,7206@gmail.com,562277672,5.70E+15,7777556-E32X-500,89574 FakeData Rd,89473 FakeData Rd,tx2100,0,708.110.30.825
2101,4453@gmail.com,644372363,5.58E+15,6512823-E32X-500,24517 FakeData Rd,51780 FakeData Rd,tx2101,0,863.727.567.749
2102,6898@gmail.com,464263198,5.41E+15,1889298-E32X-500,13131 FakeData Rd,71484 FakeData Rd,tx2102,0,450.495.31.740
2103,8834@gmail.com,509244050,5.59E+15,4777937-E32X-500,50466 FakeData Rd,22544 FakeData Rd,tx2103,0,832.287.642.922
2104,7291@gmail.com,654128757,5.68E+15,7675409-E32X-500,68938 FakeData Rd,45324 FakeData Rd,tx2104,0,614.727.350.128
2105,948@gmail.com,501878231,5.66E+15,75847-E32X-500,49424 FakeData Rd,3687 FakeData Rd,tx2105,0,143.937.762.501
2106,4207@gmail.com,720781197,5.33E+15,7259686-E32X-500,74994 FakeData Rd,20953 FakeData Rd,tx2106,0,576.555.132.175
2107,8252@gmail.com,695659813,5.57E+15,5053042-E32X-500,31128 FakeData Rd,44180 FakeData Rd,tx2107,0,971.178.767.381
2108,2551@gmail.com,672725016,5.85E+15,6612730-E32X-500,80336 FakeData Rd,41229 FakeData Rd,tx2108,0,934.942.331.84
2109,8256@gmail.com,433755146,5.25E+15,3891026-E32X-500,83487 FakeData Rd,54292 FakeData Rd,tx2109,0,576.198.598.526
2110,5944@gmail.com,721441676,5.77E+15,6351846-E32X-500,43662 FakeData Rd,23815 FakeData Rd,tx2110,0,405.594.623.78
2111,5911@gmail.com,662908165,5.60E+15,8745250-E32X-500,12659 FakeData Rd,23588 FakeData Rd,tx2111,0,441.957.700.412
2112,6782@gmail.com,808849107,5.23E+15,4188433-E32X-500,72005 FakeData Rd,34143 FakeData Rd,tx2112,0,344.418.327.524
2113,4649@gmail.com,457268845,5.28E+15,3958834-E32X-500,37671 FakeData Rd,12863 FakeData Rd,tx2113,0,452.690.779.485
2114,3239@gmail.com,785487041,5.26E+15,7704661-E32X-500,5245 FakeData Rd,71164 FakeData Rd,tx2114,0,873.595.876.589
2115,3900@gmail.com,703523365,5.56E+15,9992794-E32X-500,59042 FakeData Rd,84076 FakeData Rd,tx2115,0,450.300.252.297
2116,4864@gmail.com,615148714,5.52E+15,9525565-E32X-500,1516 FakeData Rd,47900 FakeData Rd,tx2116,0,704.261.433.795
2117,384@gmail.com,435716631,5.38E+15,7679249-E32X-500,11726 FakeData Rd,42357 FakeData Rd,tx2117,0,532.867.79.823
2118,9384@gmail.com,481893697,5.76E+15,3158319-E32X-500,27984 FakeData Rd,28271 FakeData Rd,tx2118,0,169.150.599.13
2119,3933@gmail.com,755692805,5.60E+15,4400864-E32X-500,79181 FakeData Rd,75739 FakeData Rd,tx2119,0,905.952.928.218
2120,9593@gmail.com,872781950,5.73E+15,3967725-E32X-500,70391 FakeData Rd,26403 FakeData Rd,tx2120,0,390.188.528.715
2121,7782@gmail.com,459816184,5.70E+15,7742746-E32X-500,3540 FakeData Rd,58126 FakeData Rd,tx2121,0,486.802.874.414
2122,9779@gmail.com,822064428,5.41E+15,9632107-E32X-500,79236 FakeData Rd,15194 FakeData Rd,tx2122,0,111.192.892.526
2123,178@gmail.com,459471178,5.21E+15,6461601-E32X-500,79157 FakeData Rd,60777 FakeData Rd,tx2123,0,963.115.407.104
2124,938@gmail.com,486738637,5.64E+15,2437609-E32X-500,59746 FakeData Rd,22624 FakeData Rd,tx2124,0,438.875.282.787
2125,848@gmail.com,762843645,5.79E+15,2384414-E32X-500,67276 FakeData Rd,29373 FakeData Rd,tx2125,0,786.569.50.731
2126,5570@gmail.com,885298487,5.27E+15,6274706-E32X-500,88018 FakeData Rd,79103 FakeData Rd,tx2126,1,455.223.337.762
2127,2920@gmail.com,770803798,5.25E+15,5197723-E32X-500,35682 FakeData Rd,6821 FakeData Rd,tx2127,0,749.680.19.773
2128,4543@gmail.com,790747906,5.25E+15,2901083-E32X-500,19937 FakeData Rd,56088 FakeData Rd,tx2128,0,108.321.959.51
2129,7845@gmail.com,699525234,5.25E+15,113953-E32X-500,30065 FakeData Rd,76715 FakeData Rd,tx2129,0,628.750.164.347
2130,6282@gmail.com,840810579,5.66E+15,3819474-E32X-500,56556 FakeData Rd,828 FakeData Rd,tx2130,0,908.356.46.708
2131,7138@gmail.com,832274300,5.89E+15,4932028-E32X-500,74039 FakeData Rd,72315 FakeData Rd,tx2131,0,339.491.543.757
2132,4231@gmail.com,546044286,5.64E+15,2329374-E32X-500,74362 FakeData Rd,54537 FakeData Rd,tx2132,0,716.239.954.798
2133,336@gmail.com,824052267,5.44E+15,3006900-E32X-500,40838 FakeData Rd,48363 FakeData Rd,tx2133,0,927.190.150.587
2134,7643@gmail.com,497535551,5.22E+15,5176182-E32X-500,45999 FakeData Rd,80940 FakeData Rd,tx2134,0,955.149.181.713
2135,7687@gmail.com,686449088,5.60E+15,3167929-E32X-500,43575 FakeData Rd,10394 FakeData Rd,tx2135,0,468.390.453.44
2136,3470@gmail.com,654936792,5.80E+15,8252953-E32X-500,75326 FakeData Rd,62609 FakeData Rd,tx2136,0,262.332.282.309
2137,1525@gmail.com,882163564,5.44E+15,355717-E32X-500,89626 FakeData Rd,71725 FakeData Rd,tx2137,0,747.347.952.48
2138,4568@gmail.com,612129782,5.73E+15,8914953-E32X-500,89656 FakeData Rd,31949 FakeData Rd,tx2138,0,607.172.457.320
2139,7032@gmail.com,573275732,5.32E+15,7927492-E32X-500,27229 FakeData Rd,47793 FakeData Rd,tx2139,0,888.177.251.290
2140,8254@gmail.com,843907475,5.26E+15,3581330-E32X-500,17018 FakeData Rd,50212 FakeData Rd,tx2140,0,497.856.667.870
2141,3725@gmail.com,898516214,5.65E+15,7549911-E32X-500,87287 FakeData Rd,8463 FakeData Rd,tx2141,0,770.817.960.766
2142,3795@gmail.com,768348033,5.91E+15,8088665-E32X-500,64830 FakeData Rd,69477 FakeData Rd,tx2142,0,828.455.873.746
2143,6584@gmail.com,899596513,5.24E+15,8868466-E32X-500,29962 FakeData Rd,13580 FakeData Rd,tx2143,0,907.819.44.255
2144,7226@gmail.com,873207918,5.25E+15,9562150-E32X-500,36607 FakeData Rd,16539 FakeData Rd,tx2144,0,925.671.867.66
2145,6765@gmail.com,696470049,5.56E+15,7154300-E32X-500,42553 FakeData Rd,39479 FakeData Rd,tx2145,0,885.380.590.937
2146,8092@gmail.com,798374315,5.63E+15,3983087-E32X-500,56652 FakeData Rd,60850 FakeData Rd,tx2146,0,907.620.270.827
2147,9267@gmail.com,693535841,5.68E+15,991038-E32X-500,49927 FakeData Rd,20926 FakeData Rd,tx2147,0,450.347.2.821
2148,828@gmail.com,773421201,5.56E+15,9497763-E32X-500,13925 FakeData Rd,60375 FakeData Rd,tx2148,0,645.134.851.789
2149,7384@gmail.com,638904176,5.41E+15,4129672-E32X-500,12722 FakeData Rd,55352 FakeData Rd,tx2149,0,994.262.858.383
2150,1649@gmail.com,508082304,5.85E+15,7396754-E32X-500,1375 FakeData Rd,16636 FakeData Rd,tx2150,0,259.419.398.315
2151,5124@gmail.com,687500032,5.60E+15,4528518-E32X-500,1741 FakeData Rd,80139 FakeData Rd,tx2151,0,411.964.458.119
2152,7030@gmail.com,825845857,5.69E+15,629573-E32X-500,40955 FakeData Rd,86730 FakeData Rd,tx2152,0,467.851.272.446
2153,4024@gmail.com,817997243,5.83E+15,981125-E32X-500,82154 FakeData Rd,29510 FakeData Rd,tx2153,0,767.542.131.892
2154,143@gmail.com,750660869,5.82E+15,6783945-E32X-500,52710 FakeData Rd,18876 FakeData Rd,tx2154,0,733.934.161.876
2155,5630@gmail.com,512753210,5.33E+15,225830-E32X-500,79031 FakeData Rd,87329 FakeData Rd,tx2155,0,625.337.682.945
2156,8661@gmail.com,876917988,5.25E+15,1575327-E32X-500,44349 FakeData Rd,17372 FakeData Rd,tx2156,0,323.847.128.388
2157,9454@gmail.com,888146658,5.76E+15,6981696-E32X-500,89197 FakeData Rd,84510 FakeData Rd,tx2157,0,898.702.845.623
2158,4409@gmail.com,802068765,5.66E+15,9145461-E32X-500,1520 FakeData Rd,36041 FakeData Rd,tx2158,0,734.207.607.481
2159,1988@gmail.com,561306989,5.82E+15,7728021-E32X-500,6168 FakeData Rd,30870 FakeData Rd,tx2159,0,989.951.688.635
2160,1258@gmail.com,493153888,5.57E+15,9201417-E32X-500,28636 FakeData Rd,71496 FakeData Rd,tx2160,0,836.155.212.763
2161,8937@gmail.com,496163402,5.23E+15,4761268-E32X-500,55198 FakeData Rd,53585 FakeData Rd,tx2161,0,728.227.144.884
2162,4498@gmail.com,434180553,5.72E+15,2047759-E32X-500,88820 FakeData Rd,9224 FakeData Rd,tx2162,0,923.262.640.389
2163,4205@gmail.com,452786733,5.48E+15,1628128-E32X-500,57349 FakeData Rd,53700 FakeData Rd,tx2163,0,331.749.973.364
2164,3209@gmail.com,860450990,5.44E+15,9795959-E32X-500,7717 FakeData Rd,38462 FakeData Rd,tx2164,0,382.787.72.129
2165,9190@gmail.com,699660273,5.79E+15,3767200-E32X-500,3221 FakeData Rd,47058 FakeData Rd,tx2165,0,344.881.754.382
2166,744@gmail.com,423738452,5.48E+15,5841511-E32X-500,2176 FakeData Rd,13787 FakeData Rd,tx2166,0,105.295.571.51
2167,8809@gmail.com,808290955,5.68E+15,1581194-E32X-500,67406 FakeData Rd,49436 FakeData Rd,tx2167,0,525.890.542.594
2168,4131@gmail.com,777956317,5.76E+15,6630825-E32X-500,13144 FakeData Rd,79178 FakeData Rd,tx2168,0,214.842.252.31
2169,4883@gmail.com,718698166,5.47E+15,1859199-E32X-500,64322 FakeData Rd,33109 FakeData Rd,tx2169,0,203.221.891.983
2170,6688@gmail.com,537672460,5.29E+15,2404036-E32X-500,70471 FakeData Rd,47571 FakeData Rd,tx2170,0,881.629.753.343
2171,6931@gmail.com,471573203,5.66E+15,4092246-E32X-500,17348 FakeData Rd,65227 FakeData Rd,tx2171,0,771.903.624.813
2172,4141@gmail.com,548436130,5.86E+15,6513473-E32X-500,27798 FakeData Rd,17438 FakeData Rd,tx2172,0,426.406.795.240
2173,6632@gmail.com,546793227,5.83E+15,2583736-E32X-500,38162 FakeData Rd,20920 FakeData Rd,tx2173,0,139.261.552.865
2174,2271@gmail.com,634849463,5.74E+15,487771-E32X-500,37495 FakeData Rd,54993 FakeData Rd,tx2174,0,248.505.831.205
2175,6817@gmail.com,710616414,5.79E+15,1943746-E32X-500,22241 FakeData Rd,86568 FakeData Rd,tx2175,0,116.934.56.416
2176,3362@gmail.com,760591284,5.52E+15,2635247-E32X-500,51415 FakeData Rd,70777 FakeData Rd,tx2176,0,686.472.652.350
2177,5310@gmail.com,645782800,5.26E+15,5890591-E32X-500,32594 FakeData Rd,69254 FakeData Rd,tx2177,0,439.634.514.818
2178,4301@gmail.com,768002459,5.88E+15,466667-E32X-500,80107 FakeData Rd,31398 FakeData Rd,tx2178,0,128.362.793.384
2179,3911@gmail.com,803849025,5.58E+15,1563093-E32X-500,83102 FakeData Rd,27365 FakeData Rd,tx2179,0,900.264.283.673
2180,8023@gmail.com,898183919,5.90E+15,2520840-E32X-500,22013 FakeData Rd,43318 FakeData Rd,tx2180,0,898.599.721.215
2181,4228@gmail.com,689134225,5.29E+15,8842186-E32X-500,52563 FakeData Rd,60908 FakeData Rd,tx2181,0,488.321.476.296
2182,3396@gmail.com,436792804,5.42E+15,197958-E32X-500,74387 FakeData Rd,48671 FakeData Rd,tx2182,0,967.155.759.47
2183,729@gmail.com,780283289,5.64E+15,1568559-E32X-500,65635 FakeData Rd,16511 FakeData Rd,tx2183,0,936.371.277.905
2184,5908@gmail.com,622536665,5.72E+15,2825705-E32X-500,21353 FakeData Rd,15817 FakeData Rd,tx2184,0,789.214.1.423
2185,9506@gmail.com,537734041,5.59E+15,7171660-E32X-500,80847 FakeData Rd,34137 FakeData Rd,tx2185,0,206.645.228.755
2186,3162@gmail.com,650671525,5.56E+15,7265124-E32X-500,21247 FakeData Rd,9101 FakeData Rd,tx2186,0,316.927.750.633
2187,4545@gmail.com,449707244,5.46E+15,1071648-E32X-500,38037 FakeData Rd,66816 FakeData Rd,tx2187,0,778.239.486.502
2188,8273@gmail.com,696971298,5.36E+15,633483-E32X-500,47001 FakeData Rd,34653 FakeData Rd,tx2188,0,977.400.274.479
2189,2834@gmail.com,489806090,5.79E+15,4106784-E32X-500,75134 FakeData Rd,11121 FakeData Rd,tx2189,0,678.708.194.754
2190,3795@gmail.com,406418012,5.42E+15,8001834-E32X-500,14883 FakeData Rd,19080 FakeData Rd,tx2190,0,798.952.768.162
2191,584@gmail.com,424419430,5.53E+15,7097690-E32X-500,56121 FakeData Rd,79692 FakeData Rd,tx2191,0,167.891.364.561
2192,4695@gmail.com,466915390,5.35E+15,958935-E32X-500,27560 FakeData Rd,12071 FakeData Rd,tx2192,0,486.192.787.323
2193,6927@gmail.com,700292385,5.79E+15,3866487-E32X-500,7208 FakeData Rd,39767 FakeData Rd,tx2193,0,261.816.220.70
2194,4526@gmail.com,409134932,5.37E+15,1257904-E32X-500,72082 FakeData Rd,53137 FakeData Rd,tx2194,0,907.161.242.66
2195,9595@gmail.com,843356500,5.76E+15,9397448-E32X-500,89392 FakeData Rd,58172 FakeData Rd,tx2195,0,279.735.51.924
2196,445@gmail.com,589146432,5.61E+15,9843981-E32X-500,25907 FakeData Rd,21320 FakeData Rd,tx2196,0,217.909.475.53
2197,2663@gmail.com,518518652,5.74E+15,2135881-E32X-500,59935 FakeData Rd,19350 FakeData Rd,tx2197,0,886.738.385.680
2198,7938@gmail.com,549245562,5.79E+15,4904148-E32X-500,63236 FakeData Rd,24219 FakeData Rd,tx2198,0,271.304.948.539
2199,1129@gmail.com,552094231,5.84E+15,5313584-E32X-500,70431 FakeData Rd,77460 FakeData Rd,tx2199,0,564.735.176.454
2200,6198@gmail.com,500739445,5.76E+15,788463-E32X-500,21958 FakeData Rd,57263 FakeData Rd,tx2200,0,250.969.251.870
2201,6220@gmail.com,459127559,5.78E+15,4329828-E32X-500,13905 FakeData Rd,36650 FakeData Rd,tx2201,0,322.295.345.229
2202,266@gmail.com,798354282,5.79E+15,428797-E32X-500,39466 FakeData Rd,9846 FakeData Rd,tx2202,0,456.314.124.198
2203,308@gmail.com,513948800,5.61E+15,5873627-E32X-500,79925 FakeData Rd,13179 FakeData Rd,tx2203,0,231.802.997.142
2204,5324@gmail.com,831089478,5.78E+15,2556423-E32X-500,66514 FakeData Rd,82102 FakeData Rd,tx2204,0,540.733.90.253
2205,1585@gmail.com,858302551,5.22E+15,6600886-E32X-500,3458 FakeData Rd,86762 FakeData Rd,tx2205,0,856.972.217.296
2206,8797@gmail.com,873517990,5.78E+15,2726567-E32X-500,62480 FakeData Rd,42916 FakeData Rd,tx2206,0,582.606.922.429
2207,1785@gmail.com,625479048,5.29E+15,4707531-E32X-500,23424 FakeData Rd,46934 FakeData Rd,tx2207,0,431.165.382.702
2208,2662@gmail.com,808878530,5.70E+15,3036979-E32X-500,40838 FakeData Rd,17472 FakeData Rd,tx2208,0,612.344.349.10
2209,9822@gmail.com,680586856,5.81E+15,7169133-E32X-500,62591 FakeData Rd,77582 FakeData Rd,tx2209,0,398.189.590.471
2210,7236@gmail.com,505254640,5.62E+15,6884159-E32X-500,69090 FakeData Rd,38779 FakeData Rd,tx2210,0,301.720.772.146
2211,9198@gmail.com,408320429,5.22E+15,2592506-E32X-500,85269 FakeData Rd,20991 FakeData Rd,tx2211,0,550.916.544.205
2212,7908@gmail.com,444154468,5.68E+15,8368077-E32X-500,35142 FakeData Rd,78914 FakeData Rd,tx2212,0,857.386.924.750
2213,7337@gmail.com,596786968,5.23E+15,7497618-E32X-500,8065 FakeData Rd,41784 FakeData Rd,tx2213,0,739.119.925.231
2214,1438@gmail.com,816005172,5.47E+15,6897606-E32X-500,24104 FakeData Rd,13142 FakeData Rd,tx2214,0,821.506.869.906
2215,9870@gmail.com,422435219,5.43E+15,7587982-E32X-500,5980 FakeData Rd,13556 FakeData Rd,tx2215,0,709.521.94.382
2216,1143@gmail.com,784457513,5.47E+15,4780554-E32X-500,3276 FakeData Rd,53178 FakeData Rd,tx2216,0,754.198.894.355
2217,3498@gmail.com,775908421,5.79E+15,1359764-E32X-500,54815 FakeData Rd,78448 FakeData Rd,tx2217,0,358.824.603.869
2218,2057@gmail.com,582288711,5.30E+15,8465276-E32X-500,37847 FakeData Rd,1822 FakeData Rd,tx2218,0,290.966.774.980
2219,9665@gmail.com,822812716,5.24E+15,942857-E32X-500,59417 FakeData Rd,19474 FakeData Rd,tx2219,0,387.340.493.476
2220,2252@gmail.com,779016512,5.41E+15,8087963-E32X-500,49278 FakeData Rd,20638 FakeData Rd,tx2220,0,953.396.653.418
2221,3793@gmail.com,510437061,5.36E+15,4757672-E32X-500,85839 FakeData Rd,51794 FakeData Rd,tx2221,0,512.901.23.604
2222,8807@gmail.com,485641983,5.64E+15,3908555-E32X-500,78488 FakeData Rd,53899 FakeData Rd,tx2222,0,175.952.225.428
2223,7867@gmail.com,804102243,5.57E+15,3632924-E32X-500,77117 FakeData Rd,14003 FakeData Rd,tx2223,0,240.196.399.617
2224,9061@gmail.com,675682222,5.80E+15,6053933-E32X-500,10491 FakeData Rd,38504 FakeData Rd,tx2224,0,304.850.334.231
2225,7745@gmail.com,452838923,5.30E+15,1719370-E32X-500,75233 FakeData Rd,44812 FakeData Rd,tx2225,0,975.635.250.648
2226,9970@gmail.com,820979440,5.41E+15,5443854-E32X-500,32668 FakeData Rd,7693 FakeData Rd,tx2226,0,303.740.279.375
2227,8261@gmail.com,838246944,5.59E+15,6087331-E32X-500,17349 FakeData Rd,6750 FakeData Rd,tx2227,0,875.814.735.859
2228,1038@gmail.com,700473809,5.91E+15,5914638-E32X-500,53269 FakeData Rd,55535 FakeData Rd,tx2228,0,637.134.377.698
2229,4635@gmail.com,723013597,5.47E+15,1800809-E32X-500,20148 FakeData Rd,27002 FakeData Rd,tx2229,0,978.231.898.644
2230,4567@gmail.com,887159177,5.65E+15,5088110-E32X-500,44788 FakeData Rd,5930 FakeData Rd,tx2230,0,585.957.261.993
2231,766@gmail.com,665167327,5.26E+15,5387487-E32X-500,20563 FakeData Rd,61542 FakeData Rd,tx2231,1,652.887.512.943
2232,5118@gmail.com,503693539,5.30E+15,2745708-E32X-500,10662 FakeData Rd,58568 FakeData Rd,tx2232,0,938.390.163.506
2233,4044@gmail.com,412978999,5.59E+15,7303802-E32X-500,62056 FakeData Rd,67004 FakeData Rd,tx2233,1,998.541.144.302
2234,6090@gmail.com,778780510,5.64E+15,8333361-E32X-500,33820 FakeData Rd,88303 FakeData Rd,tx2234,0,677.496.148.630
2235,7792@gmail.com,787352395,5.33E+15,4743207-E32X-500,27456 FakeData Rd,66040 FakeData Rd,tx2235,0,547.764.21.961
2236,6620@gmail.com,420742440,5.41E+15,1606318-E32X-500,33187 FakeData Rd,57221 FakeData Rd,tx2236,0,682.596.451.467
2237,7927@gmail.com,610241122,5.21E+15,2608702-E32X-500,63270 FakeData Rd,53482 FakeData Rd,tx2237,0,144.590.890.639
2238,3052@gmail.com,875227090,5.81E+15,3646252-E32X-500,50928 FakeData Rd,84201 FakeData Rd,tx2238,0,467.480.211.326
2239,1688@gmail.com,467916673,5.87E+15,9953014-E32X-500,80607 FakeData Rd,13438 FakeData Rd,tx2239,0,424.360.100.705
2240,7375@gmail.com,622939883,5.38E+15,2391251-E32X-500,27246 FakeData Rd,33112 FakeData Rd,tx2240,0,118.160.581.650
2241,6425@gmail.com,414669472,5.25E+15,3624396-E32X-500,2727 FakeData Rd,52289 FakeData Rd,tx2241,0,769.963.71.192
2242,2695@gmail.com,453006646,5.56E+15,1029482-E32X-500,54835 FakeData Rd,18998 FakeData Rd,tx2242,0,689.150.753.402
2243,9743@gmail.com,767189184,5.22E+15,1071621-E32X-500,1750 FakeData Rd,28630 FakeData Rd,tx2243,0,731.828.978.413
2244,3625@gmail.com,875559463,5.79E+15,7041769-E32X-500,87049 FakeData Rd,51797 FakeData Rd,tx2244,0,632.841.899.479
2245,3455@gmail.com,603739721,5.48E+15,2975194-E32X-500,1664 FakeData Rd,35111 FakeData Rd,tx2245,0,718.380.222.819
2246,8070@gmail.com,800350283,5.88E+15,3839677-E32X-500,78623 FakeData Rd,15289 FakeData Rd,tx2246,0,245.865.822.527
2247,8546@gmail.com,686818940,5.23E+15,8669410-E32X-500,5896 FakeData Rd,85092 FakeData Rd,tx2247,0,285.382.9.518
2248,9317@gmail.com,741847704,5.78E+15,9752772-E32X-500,15682 FakeData Rd,76806 FakeData Rd,tx2248,0,434.872.591.388
2249,3631@gmail.com,779916626,5.65E+15,7825466-E32X-500,21558 FakeData Rd,51089 FakeData Rd,tx2249,0,820.699.14.948
2250,2562@gmail.com,795188843,5.45E+15,5659977-E32X-500,7029 FakeData Rd,62561 FakeData Rd,tx2250,0,654.425.749.191
2251,7183@gmail.com,533823723,5.36E+15,2730652-E32X-500,88493 FakeData Rd,9121 FakeData Rd,tx2251,0,622.219.597.532
2252,5885@gmail.com,858481094,5.80E+15,250507-E32X-500,72806 FakeData Rd,43031 FakeData Rd,tx2252,0,994.853.228.81
2253,5985@gmail.com,820671163,5.79E+15,1687821-E32X-500,14693 FakeData Rd,78683 FakeData Rd,tx2253,0,348.516.486.406
2254,3804@gmail.com,501436757,5.60E+15,8387475-E32X-500,15860 FakeData Rd,18265 FakeData Rd,tx2254,0,884.413.630.43
2255,3955@gmail.com,801431147,5.32E+15,4402505-E32X-500,40908 FakeData Rd,69407 FakeData Rd,tx2255,0,271.902.112.212
2256,2196@gmail.com,686357593,5.54E+15,9201578-E32X-500,1400 FakeData Rd,66243 FakeData Rd,tx2256,0,931.415.253.184
2257,4904@gmail.com,428267239,5.60E+15,5608965-E32X-500,66198 FakeData Rd,40526 FakeData Rd,tx2257,0,650.730.364.947
2258,2428@gmail.com,651686434,5.64E+15,6324158-E32X-500,14544 FakeData Rd,22817 FakeData Rd,tx2258,0,711.816.709.36
2259,2467@gmail.com,676063922,5.30E+15,134190-E32X-500,62340 FakeData Rd,71510 FakeData Rd,tx2259,0,178.469.848.274
2260,4617@gmail.com,517883554,5.76E+15,3005311-E32X-500,31341 FakeData Rd,25580 FakeData Rd,tx2260,0,113.566.791.785
2261,8672@gmail.com,894687521,5.43E+15,1063520-E32X-500,72256 FakeData Rd,40014 FakeData Rd,tx2261,1,531.697.148.323
2262,2585@gmail.com,813779476,5.81E+15,3280250-E32X-500,9572 FakeData Rd,43136 FakeData Rd,tx2262,0,764.331.24.874
2263,6649@gmail.com,709640333,5.39E+15,6904164-E32X-500,87479 FakeData Rd,39557 FakeData Rd,tx2263,0,419.247.157.756
2264,869@gmail.com,729841873,5.24E+15,321059-E32X-500,584 FakeData Rd,67648 FakeData Rd,tx2264,0,459.761.453.145
2265,6815@gmail.com,888821513,5.75E+15,4093139-E32X-500,62044 FakeData Rd,36248 FakeData Rd,tx2265,0,237.261.34.338
2266,9995@gmail.com,888633517,5.38E+15,5555653-E32X-500,87963 FakeData Rd,11842 FakeData Rd,tx2266,0,401.793.523.213
2267,3993@gmail.com,712102757,5.54E+15,4896925-E32X-500,52117 FakeData Rd,3394 FakeData Rd,tx2267,0,772.201.626.860
2268,7353@gmail.com,461711664,5.58E+15,4776930-E32X-500,49330 FakeData Rd,29266 FakeData Rd,tx2268,0,793.242.801.732
2269,2761@gmail.com,786375765,5.47E+15,9060501-E32X-500,29971 FakeData Rd,61306 FakeData Rd,tx2269,0,221.682.403.357
2270,5630@gmail.com,592881744,5.55E+15,6005908-E32X-500,2021 FakeData Rd,13810 FakeData Rd,tx2270,0,466.133.854.438
2271,9528@gmail.com,575861460,5.44E+15,7615206-E32X-500,18081 FakeData Rd,403 FakeData Rd,tx2271,0,217.231.117.41
2272,857@gmail.com,875989244,5.83E+15,3563989-E32X-500,60987 FakeData Rd,17271 FakeData Rd,tx2272,0,171.181.484.557
2273,7851@gmail.com,713376413,5.43E+15,4018861-E32X-500,57053 FakeData Rd,45498 FakeData Rd,tx2273,0,839.271.751.406
2274,8878@gmail.com,411678253,5.49E+15,8532416-E32X-500,84003 FakeData Rd,54655 FakeData Rd,tx2274,0,723.540.538.721
2275,2284@gmail.com,865058640,5.23E+15,5822703-E32X-500,23885 FakeData Rd,10427 FakeData Rd,tx2275,0,685.699.584.697
2276,1371@gmail.com,562400056,5.72E+15,6098477-E32X-500,26490 FakeData Rd,18375 FakeData Rd,tx2276,0,805.442.721.542
2277,2104@gmail.com,426501204,5.60E+15,4438343-E32X-500,23882 FakeData Rd,64681 FakeData Rd,tx2277,0,236.605.536.252
